total_net_income,default_rate,lgd,margin_shock,A_loss,B_loss,C_loss,WH_loss
-6371621.806505557,0.03405129007639364,0.5263366766728519,-0.018991739195630467,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
8427568.19457368,0.020153294728618164,0.2,0.01190648262597578,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-4252876.416714585,0.0901869709850959,0.2,-0.010429557973265524,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-3813282.633634228,0.06747993498519869,0.21744479151258592,-0.015318173520909638,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-2734455.1297449823,0.09272016873430255,0.244613549622545,0.004678752792542507,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-20792424.318232678,0.07422858816295928,0.7239155985524798,-0.005277932734631785,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
4004848.1069701803,0.028578394821962116,0.2298618777738407,-0.0005007612233204129,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
647198.9002588829,0.05573148884055271,0.24922579403620798,0.000690076773031999,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
6431310.729072566,0.032486811619015885,0.3381557926534775,0.017734213098933145,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-32471145.98482242,0.1045426440751337,0.6172182258620156,-0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-1020184.5883188751,0.06642533275347032,0.22541776015323933,-0.0037382021965577474,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
7177352.886692544,0.0234576601218485,0.3768659186378579,0.016449373910098753,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
2405474.5400339207,0.01,0.34223505672650023,-0.012983672824918984,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-32885641.105282683,0.09017814983724133,0.9,0.0010932183140036234,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-645710.3111362681,0.05344555471549282,0.5202887978569575,0.022981710409408808,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-26990912.932689395,0.0947912311816291,0.6501601083064694,-0.01413576800097157,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
8600279.11037389,0.010505998575149451,0.2,0.00879034348021842,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-5032141.53384831,0.046229578945528725,0.5928965805037413,0.004941133522429764,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-23087798.79182576,0.07998377010001026,0.6488555114636959,-0.0179233197244879,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
1912652.4754957478,0.01,0.6207862025466931,-0.00944295021024569,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-10332203.680011697,0.04722240370636642,0.5209928604068821,-0.02143319116935409,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
4758053.2935160035,0.014176445884463207,0.3246249744240739,-0.0014069476005898474,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-3781727.542623762,0.050292469094407835,0.4107215862266097,-0.003424103088930323,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
12377368.155154774,0.026642985115118856,0.2,0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
5434175.658159389,0.05306091679610894,0.2,0.013076461656801125,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
14041666.66666666,0.01,0.2,0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-1533994.263073409,0.0578940357494633,0.3616192942607283,0.005969072439631796,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
6719752.449028194,0.02091999119005038,0.35099931540946944,0.011703096690104053,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-5457905.1465016715,0.03649784233825647,0.6354761471265782,-0.005027479473025838,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-1759368.3301457567,0.037694726474329726,0.38935815990461065,-0.007230138994371535,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
1110313.773045076,0.028210761168323356,0.4870284014695866,0.00221653008945373,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
9229402.104774214,0.033270458286721524,0.2,0.02022209022995299,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-14875173.204226114,0.07626675329030562,0.4284577648780387,-0.023422813952491284,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-6227548.127418394,0.060192147940850614,0.2,-0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-2264207.9032554077,0.046369055775524734,0.4522498004096586,0.003164551632435268,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
10711585.912422732,0.02050101919773504,0.2957659772634627,0.024891821251332328,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
11992676.614956984,0.01,0.3524017875092233,0.024936467747553245,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-16140255.320612043,0.05948189520092688,0.6079326650022808,-0.021546603748862077,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-890243.6351502519,0.04174876815194149,0.5900975956832293,0.01578103692897725,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
1599949.319103613,0.01575341865766742,0.3213228270312736,-0.012927544281909228,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-1799246.5618044697,0.025732759974695447,0.44143276113981145,-0.013913199677831669,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-873687.2970388904,0.07135454360696616,0.20145273624636773,-0.004339947293462962,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
8377768.511324363,0.06663898155342297,0.2,0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-18182359.910769835,0.07059183212759623,0.5649687256659357,-0.022260739112107467,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-4631159.546103781,0.0754614894429188,0.39177156098348365,0.010756747057672331,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-442665.8665293325,0.07732376148627385,0.2511793469550041,0.007285508553117632,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-27974981.52839994,0.09982747987640639,0.6733437614903763,-0.007013283127965011,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-521079.44297191966,0.02641150874260562,0.42438787141788875,-0.009180527691280915,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-941901.2320159636,0.045427094912853655,0.26812995001005996,-0.008924795624812224,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-2579280.366687959,0.03735514180782522,0.5822752641717749,0.0034604872084255354,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-31371520.39190898,0.10722707655484276,0.6840235304316498,-0.00832235538539598,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-9316031.633648636,0.056588933420710384,0.35120590767630944,-0.02673645024428021,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-14089596.502869358,0.05379596333854686,0.6888173488944684,-0.011718557687193779,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
10456226.21415056,0.013642076136501112,0.2864384374575985,0.019646034230527448,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
10505548.132807463,0.021028905803694677,0.429470900566739,0.02991947418831642,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
6496796.221003105,0.01,0.3968554440789285,0.0041878299333682235,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-12022249.347319372,0.05478481807097668,0.7317029435853434,0.0023771422000310005,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
6923644.197232507,0.012176072609827615,0.37209084641723034,0.006972905359790398,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
3643491.8278647233,0.0478731582025141,0.29301785331328367,0.012750177777489907,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
3272129.720882862,0.05559100495533349,0.2433054424420176,0.010301351144038446,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
8147987.2796725165,0.03178442183147728,0.2479698239511724,0.018382069597284487,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-6089605.3598939795,0.044481551943652026,0.3956935853158566,-0.01851438547696546,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
11466859.684586884,0.03206055795640969,0.2,0.02854917565991294,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-9211081.302837593,0.09508483168944398,0.27755153580639946,-0.013504042370577701,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-323896.8487555478,0.06395187767579166,0.2818377734561368,0.005002480881914611,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-6347855.071779656,0.03983962097116177,0.3989337230148756,-0.022889852772522416,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-11054823.310843214,0.04811839609507836,0.45082508386514075,-0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
1802180.164459235,0.01,0.42266160723599167,-0.013775128390927743,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
3698288.0314730695,0.027955018987454932,0.36861797476073993,0.0056418987799996614,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
4736405.293791492,0.016150241637591115,0.5147638162180899,0.005809253650741697,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
4241366.003630787,0.012428378828963832,0.31520221764283335,-0.0047865221458566,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-23643011.061277024,0.08774060687042977,0.7813534150080041,0.012663083325634726,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
1549992.6923781484,0.063185054391874,0.3020071618019724,0.014457031468752986,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
9137487.01829998,0.01,0.2573337972374755,0.011832744935688023,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-8255238.925850233,0.07531116020363937,0.21369756011614433,-0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-14381695.708545765,0.060590512687412085,0.5963732961588876,-0.014679660950313447,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
10774052.682557242,0.01,0.3132674232550159,0.019372025438028885,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-17032479.137487344,0.05784687119642493,0.5816786787664251,-0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
3200036.890550199,0.03788681836148558,0.22779540023330863,0.0003879017704689082,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
6263918.218854176,0.010914317983834465,0.43972200577055454,0.004905774884939723,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-11714484.202032128,0.0442049934191037,0.7026769249508105,-0.014164864709883901,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-13180326.14840683,0.08698370141116507,0.3231161519092507,-0.02574717393707818,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
11940797.028329985,0.01,0.3259335507885349,0.02421166471713841,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
11017129.366577528,0.037217602675492505,0.2162706359772741,0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-18307369.294791542,0.08438114214556816,0.6401389938710284,0.00505099182656229,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-3956530.4484643675,0.04105136656618629,0.6337074060095355,0.006429168766313001,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
1129590.4942585835,0.041155703471469296,0.30980763160119124,0.00034662034339806856,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
9355128.586665202,0.022783954896559894,0.2,0.01659091439864083,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
3325330.9593738774,0.029394570554856964,0.49785493427089345,0.01269159457755523,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
5573823.940694854,0.01,0.24366658041022876,-0.002457087831818996,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-13198473.90154523,0.0755055916306763,0.45717198485875604,-0.01320243923152687,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-42860138.51769453,0.09757363811563144,0.8742485369627377,-0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
2426769.0808704733,0.01,0.2,-0.015697957714607958,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-20832979.002827067,0.08118953721858203,0.6031368354956252,-0.014814867119247746,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-2199212.698635958,0.05851851490348549,0.38241701571121034,0.006190263152729856,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-15845814.090813763,0.05555060833227894,0.6199332963614865,-0.023778274970449785,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-19871687.68240729,0.06335384505072408,0.6207469912309362,-0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-2912356.6396635193,0.0802170140364252,0.2,-0.00907798781385309,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
7286068.511750351,0.011764119056452992,0.4851348525893179,0.010713418730090964,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-507739.2470440492,0.03681363451014581,0.27894691493780804,-0.010976581088199775,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
5583865.410480145,0.05078533680215523,0.2808339990084385,0.020845862385770478,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
9092807.327153407,0.029206736650577925,0.21928708329137192,0.019193983108599263,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
12702086.459587963,0.02241612727127463,0.20874080333017875,0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-11851780.226358019,0.090333262805557,0.37118607696693784,-0.009848742975012311,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-9179789.878855335,0.061279678409611384,0.2928036431769159,-0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-854614.7966947965,0.08955886845729215,0.35499067232949466,0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-8279267.538717791,0.05413953136825379,0.30831416635215314,-0.028917804452989186,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-1480003.8655084586,0.04713992038145113,0.2,-0.016456439976511514,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-14132618.351843143,0.07881223864460728,0.6148857394636849,0.010548101509688174,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-9605589.372795725,0.06240453830043165,0.48373266731064685,-0.007588324553247637,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-17458503.40202685,0.08837283778312982,0.4951962708063131,-0.011780538544150598,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-10765851.231891666,0.06077523216228496,0.4428712822598653,-0.01858904419625805,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
2109697.8361124545,0.01,0.2,-0.01694545113660673,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-12169233.591254355,0.09196873015955541,0.3232937564822277,-0.018568296912116106,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
8939267.942933502,0.01,0.3754960970829568,0.013377370865632654,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
853618.178496683,0.05379464658600753,0.2,-0.0046567232638789055,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
1951330.3342242828,0.03822869533390878,0.3332028204730962,0.0035552192328793765,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-31598413.17030135,0.0774536960009587,0.9,-0.01637081955358663,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-4896454.346108085,0.041279934524763626,0.38486757451832704,-0.017191345079465636,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-3653355.0594528136,0.06415241947098246,0.2015836288804893,-0.018114031345209742,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-26731973.554125506,0.08988242417268946,0.7268384684776035,-0.005837266058070323,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
13378822.223685898,0.016341488214751718,0.20351199610812518,0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-8318993.8439519685,0.05745579718560447,0.6256618379174349,0.008806384219513642,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-313646.293587463,0.03261690957834093,0.5776271643233368,0.006648761445677715,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
1884933.3972990029,0.04287572862932979,0.49185376266633946,0.01972155130753073,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
752077.1883955584,0.03690021241361285,0.2,-0.011703219292759935,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-11643843.935511265,0.08077248426850668,0.4146012887437969,-0.009113400258875241,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-7355399.39909437,0.03459913633442993,0.7344070087906274,-0.008133017526716597,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-3075998.019223513,0.023000236201257424,0.38398929574296203,-0.02390849482807424,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-1360720.95460237,0.022781587315644936,0.3320915315466323,-0.0196508911865355,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-15406730.375243232,0.0605307500812625,0.5192777063532994,-0.02796300003497118,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-3614917.742742406,0.030574893418659044,0.5380074111264702,-0.011043245046251062,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
9938316.879080513,0.01,0.3831211533642188,0.017458056311744092,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-13128344.617513062,0.06737756486466707,0.46342688240684715,-0.019407438175006557,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-2556918.042322741,0.03322883420954667,0.5562427717442395,-0.0028797453942900086,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
4654998.808293194,0.05571158599491106,0.2,0.011053734063413694,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-15822952.588782225,0.09979811841094863,0.48060558966849165,0.0029199246605944064,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
8344161.213596024,0.01,0.2,0.007583585102672903,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
3670110.375909128,0.02403870382237098,0.5624389435002026,0.011856768392367647,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
943052.4880021159,0.029702271102298956,0.3746715221609927,-0.0035776391445093815,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
11314223.897491133,0.01,0.2,0.019269077629473372,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
2716586.674793613,0.045453752890200524,0.3289393706369133,0.010920725675492972,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-23535939.002679445,0.09892698709315353,0.4716125772107043,-0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
1376535.2908267658,0.06797353799610376,0.35317007448140997,0.02346089847574258,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-9423130.052115487,0.03404872843715448,0.6520201637275966,-0.022581906781483987,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-12599247.022967033,0.05367935081088278,0.5480474148899491,-0.02087802872339488,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-20223355.96282931,0.08504441502179663,0.47069575643188766,-0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
13148423.255348936,0.01,0.3786486822635449,0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-1251869.0311440788,0.047984613310054935,0.3784754587937169,0.0016208402792275295,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-43087766.218481876,0.1042140508869715,0.9,-0.014195842567913544,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
8163726.1224740995,0.01,0.2661565479620973,0.008175116835218089,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-5303268.378794503,0.01733380375311408,0.587861166311618,-0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
13851854.653472852,0.01,0.2,0.02925319863661456,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
3838565.8215056676,0.025972690275028715,0.6158108241870608,0.01738635170025978,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-1302436.599219976,0.04134987790358466,0.3621697846635732,-0.0048443216175087945,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
1177247.8692569635,0.026291944781776332,0.2,-0.014204161255995005,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
5929659.344087694,0.06745154667621386,0.2616372960039909,0.02886654223965968,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-12468809.34108189,0.06823544022997914,0.4773231659946142,-0.014165106200433812,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
13746128.501091082,0.01,0.25910763311511587,0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-764454.9795113299,0.0630908098195265,0.3454567839179425,0.01068768189378927,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-8499785.794725202,0.0663608684815209,0.4538051845737959,-0.0033796696781306203,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-4485396.123027695,0.058698248724114006,0.4223215759941256,0.0019385140915559895,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-5573988.626798419,0.0796916319620202,0.23381859740125482,-0.014454934380892301,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
6197152.959609071,0.05349734669686383,0.2071069921484913,0.016997994389896395,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
9049763.627458878,0.02826098585631871,0.4240406240370477,0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
4132962.5117113674,0.04436447529080418,0.2,0.004535383767049689,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
12580195.792889994,0.01,0.39965874486592673,0.028177663674306783,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
12849036.486721309,0.01,0.43852603598907036,0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-8929268.083167609,0.07851757930559315,0.41817753266748686,0.00028016672531436005,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-6709525.3153347075,0.0628367694519355,0.35572346551404377,-0.011606302766268674,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-8411639.972323047,0.06373094784474446,0.46011629508391333,-0.004589440669120285,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
3580248.882972043,0.02262313302778778,0.5131401710073149,0.007742956294841371,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
12319689.181418322,0.020727679582043693,0.2,0.027445733008351656,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
63218.10483263247,0.029784063702260853,0.6290698748154495,0.007926610034770956,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-2542711.3137276135,0.07185498146284436,0.2,-0.01091362557682559,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-15679261.507211503,0.05691354330038385,0.5811492249896364,-0.025803137247195043,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
12567923.544762105,0.01,0.2,0.024201666405621464,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-4045883.754321387,0.020052776341423672,0.3827450479324105,-0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
14041666.66666666,0.01,0.2,0.03,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-330693.73360842746,0.023813014391944165,0.4199201721206822,-0.010810142357454486,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
3080568.7777697993,0.011415238574326726,0.4777001379840752,-0.0063327240702623746,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
4191120.8453898216,0.03745820680945909,0.3349438552688306,0.011990763064256501,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-13823516.980213668,0.08780097225744898,0.4973671723934537,0.0023389259239137566,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
11770143.717964657,0.018855031123205676,0.2,0.024546807201122258,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
3474853.0549968034,0.036101970752417716,0.4040642483139025,0.013187977281415976,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
6794433.048294471,0.01978931560312652,0.23159087445257687,0.006567654430036183,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
9129941.467736086,0.01,0.2,0.010675179545191206,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
-20609944.962690778,0.08574923278725442,0.6053330586923686,-0.008156808973932235,-3.702007234096527e-08,-1.234002411365509e-08,-6.170012056827545e-09,0.0
